Date,MSFT,SPY,TLT
2012-10-15,25.628571,129.416046,107.57251000000001
2012-10-16,25.611202,130.72738600000002,106.085342
2012-10-17,25.69805,131.32023600000002,105.10257
2012-10-18,25.619888,130.978912,104.45899200000001
2012-10-19,24.872995,128.796219,105.876572
2012-10-22,24.317181,128.814224,105.19821200000001
2012-10-23,24.360601000000003,127.02673300000001,106.70281200000001
2012-10-24,24.230335,126.667442,105.65043600000001
2012-10-25,24.212958999999998,127.035706,105.111267
2012-10-26,24.499559,126.963844,106.659302
2012-10-31,24.786156,126.963844,107.285477
2012-11-01,25.637255,128.293289,106.407082
2012-11-02,25.619888,127.15248899999999,106.328804
2012-11-05,25.732785999999997,127.41298700000002,106.928917
2012-11-06,25.932539000000002,128.41000400000001,105.920052
2012-11-07,25.255125,125.499779,107.842102
2012-11-08,25.020643,123.990715,109.442352
2012-11-09,25.038012,124.098541,109.564102
2012-11-12,24.508244,124.19735,109.746742
2012-11-13,23.720195999999998,123.766182,110.11199199999999
2012-11-14,23.501291000000002,122.095482,110.21635400000001
2012-11-15,23.343685,121.888893,109.99893200000001
2012-11-16,23.2211,122.4907,109.903282
2012-11-19,23.404978,124.96981000000001,109.285812
2012-11-20,23.387466,125.023705,108.18998700000002
2012-11-21,23.597614,125.25724,108.129089
2012-11-23,24.254316,126.963844,108.02471200000001
2012-11-26,23.982874,126.69438899999999,108.53782700000001
2012-11-27,23.711443,126.047661,108.96398899999998
2012-11-28,23.956612,127.06271399999999,108.807442
2012-11-29,23.597614,127.655449,108.824852
2012-11-30,23.308664,127.682457,108.52916699999999
2012-12-03,23.142295999999998,127.05368,108.629349
2012-12-04,23.089767000000002,126.874001,109.25678300000001
2012-12-05,23.352438,127.09861000000001,109.20451399999999
2012-12-06,23.404978,127.529762,109.43976599999999
2012-12-07,23.168566000000002,127.916,108.428932
2012-12-10,23.588858,127.969849,108.908203
2012-12-11,23.921587,128.841141,108.08036799999999
2012-12-12,23.85154,128.904053,106.825546
2012-12-13,23.737709,128.113571,106.903999
2012-12-14,23.475025,127.63753500000001,107.70568100000001
2012-12-17,23.728951000000002,129.137573,106.09358999999999
2012-12-18,24.131726999999998,130.57470700000002,105.013046
2012-12-19,23.912828,129.604614,105.361595
